,title,budget,popularity,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
4479,high noon,730000,18.644023,8000000,85.0,7.6,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4480,hoop dreams,700000,9.188431,7830611,171.0,7.7,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,rize,0,1.623769,0,86.0,5.9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,lie,700000,7.731064,1667192,97.0,6.7,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,the sisterhood of night,0,2.8689419999999997,0,104.0,6.5,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4484,bgirl,0,0.631571,0,84.0,5.5,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4485,half nelson,700000,12.378031,4911725,107.0,6.5,240,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,naturally native,700000,0.5787979999999999,10508,107.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,hav plenty,0,0.0031420000000000003,0,92.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
4488,adulterers,750000,1.471139,0,80.0,5.2,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4489,escape from tomorrow,650,1.352222,0,90.0,4.8,87,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4490,starsuckers,0,0.429083,0,103.0,6.2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4491,the hadza  last of the first,0,0.045648,0,70.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,after,0,4.596157,0,90.0,5.6,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4493,treachery,625000,0.283059,0,68.0,4.8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,walter,700000,2.659006,0,87.0,5.3,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,top hat,609000,3.8984980000000005,3202000,101.0,7.4,59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4496,the blair witch project,60000,41.690578,248000000,81.0,6.3,1055,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4497,woodstock,600000,3.409764,34505110,225.0,7.1,66,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4498,the kentucky fried movie,600000,10.861167,0,83.0,6.4,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,mercy streets,0,0.099902,0,106.0,5.5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,carousel of revenge,0,0.006069,0,103.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4501,broken vessels,0,0.06927699999999999,0,90.0,6.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,water  power,0,0.350557,0,0.0,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,they will have to kill us first,522360,0.071349,0,105.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4504,light from the darkroom,0,0.012941999999999999,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,the country doctor,0,2.651304,0,102.0,6.0,63,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,the maids room,0,1.501688,0,98.0,4.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507,a hard days night,560000,10.730056,12299668,88.0,7.3,168,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4508,the harvest la cosecha,56000,0.010909,0,80.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,love letters,550000,0.001586,0,98.0,4.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4510,juliet and alfa romeo,0,0.061248000000000004,0,83.0,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,fireproof,500000,6.093989,33456317,122.0,7.0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,faith connections,550000,0.48088000000000003,0,115.0,4.2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,benji,0,2.651418,0,86.0,6.1,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4514,open water,130000,15.611857,54667954,79.0,5.4,315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4515,high road,0,1.292948,0,87.0,5.8,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,kingdom of the spiders,500000,2.537032,17000000,97.0,5.7,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4517,mad hot ballroom,0,0.772668,0,105.0,7.2,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4518,the station agent,500000,11.578545,8679814,88.0,7.4,210,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,to save a life,0,0.050210000000000005,0,120.0,6.2,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,wordplay,0,0.9060959999999999,0,94.0,7.3,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,beyond the mat,2053648,2.778633,500000,102.0,7.8,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,the singles ward,0,0.9205909999999999,0,102.0,7.5,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
4523,osama,46000,1.447734,0,83.0,6.3,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,sholem aleichem laughing in the darkness,500000,0.109579,845188,93.0,7.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,groove,0,1.09454,0,86.0,5.6,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4526,the rm,0,0.082978,0,101.0,4.8,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4527,twin falls idaho,0,0.619136,0,111.0,7.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4528,mean creek,500000,8.519202,603943,90.0,6.9,106,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,hurricane streets,0,0.36446999999999996,0,86.0,4.8,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4530,never again,0,0.039077,0,98.0,4.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4531,civil brand,0,0.665512,0,95.0,5.3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4532,lonesome jim,0,3.433625,0,91.0,6.4,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4533,drinking buddies,0,17.378455,343341,90.0,6.0,356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4534,deceptive practice the mysteries and mentors of ricky jay,500000,0.425195,0,88.0,7.1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,seven samurai,2000000,39.756747999999995,271841,207.0,8.2,878,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,the other dream team,0,0.388401,0,89.0,6.9,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,johnny suede,500000,1.354816,0,97.0,4.7,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4538,finishing the game,0,0.459625,0,84.0,4.9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,rubber,500000,9.108949,98017,85.0,5.7,251,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
4540,kiss the bride,0,1.6542599999999998,0,100.0,4.2,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4541,the slaughter rule,0,1.390909,0,112.0,6.2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,monsters,500000,26.406001,4242978,94.0,6.2,587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4543,the californians,0,0.218736,0,91.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,the living wake,0,0.383442,0,91.0,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,detention of the dead,500000,2.3918470000000003,0,87.0,4.5,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4546,crazy stone,0,1.68502,0,98.0,6.9,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,scott walker 30 century man,0,0.6077819999999999,0,95.0,7.0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4548,everything put together,500000,0.046903,0,87.0,5.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,good kill,0,10.924273,316472,104.0,5.9,208,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4550,the outrageous sophie tucker,0,0.021419,0,96.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,now is good,0,14.142073000000002,0,103.0,7.3,371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4552,girls gone dead,500000,1.600171,0,104.0,3.5,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4553,subconscious,0,0.397323,0,110.0,3.4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4554,enter nowhere,0,3.637857,0,90.0,6.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4555,el rey de najayo,500,0.080105,0,101.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,fight to the finish,0,0.251828,0,94.0,5.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4557,alleluia the devils carnival,0,0.6743979999999999,0,0.0,6.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4558,the sound and the shadow,0,0.072359,0,90.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4559,rodeo girl,0,0.087574,0,108.0,5.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4560,born to fly elizabeth streb vs gravity,0,0.069244,0,82.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4561,the little ponderosa zoo,500000,0.07307899999999999,0,84.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,the toxic avenger,0,6.672008,0,82.0,6.3,113,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4563,straight out of brooklyn,0,0.161517,0,0.0,4.3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,bloody sunday,0,7.330691000000001,773228,107.0,7.2,53,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4565,diamond ruff,0,0.165257,0,0.0,2.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,conversations with other women,450000,4.442355,973525,84.0,6.2,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4567,poultrygeist night of the chicken dead,0,3.905877,0,103.0,5.9,41,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4568,mutual friends,0,0.136721,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4569,42nd street,439000,1.933366,2281000,89.0,6.1,37,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4570,rise of the entrepreneur the search for a better way,0,0.052941999999999996,0,0.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,metropolitan,225000,1.014966,0,98.0,7.0,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,as it is in heaven,0,4.321249,0,132.0,6.9,42,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4573,roadside,0,0.160234,0,90.0,4.2,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4574,napoleon dynamite,400000,23.603514,46118097,95.0,6.7,554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,blue ruin,0,25.349757999999998,258384,90.0,6.9,462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4576,paranormal activity,15000,47.456823,193355800,86.0,5.9,1316,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4577,dogtown and zboys,0,3.291609,0,91.0,7.2,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4578,monty python and the holy grail,400000,64.782984,5028948,91.0,7.8,1708,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4579,quinceañera,0,0.034135000000000006,0,90.0,7.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4580,gory gory hallelujah,0,0.033882999999999996,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,tarnation,218,1.063439,1162014,91.0,7.5,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,i want your money,0,0.084344,0,92.0,3.8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,love in the time of monsters,0,0.13361900000000002,0,0.0,5.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4584,the beyond,0,8.022122,0,87.0,6.6,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4585,what happens in vegas,35000000,38.100488,170000000,99.0,5.8,923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4586,the dark hours,500000,1.428483,0,80.0,5.5,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4587,my beautiful laundrette,860000,3.703005,2451545,97.0,6.6,51,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4588,fabled,0,0.0033520000000000004,0,84.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4589,show me,0,0.23129699999999997,0,97.0,5.6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4590,cries and whispers,0,11.347855000000001,0,91.0,7.8,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,intolerance,385907,3.232447,8394751,197.0,7.4,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,trekkies,0,2.77754,0,86.0,6.3,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,the broadway melody,379000,0.968865,4358000,100.0,5.0,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4594,the evil dead,350000,35.037625,29400000,85.0,7.3,894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4595,maniac,6000000,19.331884,31081,89.0,6.0,316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4596,censored voices,0,0.59458,0,84.0,5.1,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4597,murderball,300000,1.085909,1750211,88.0,6.9,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,american ninja 2 the confrontation,0,5.061107,0,90.0,4.9,49,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,51 birch street,0,0.049921,0,90.0,6.8,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,rotor dr1,350000,0.249561,0,98.0,4.7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4601,12 angry men,350000,59.259204000000004,1000000,96.0,8.2,2078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,my dog tulip,0,1.1702569999999999,246574,83.0,7.6,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,it happened one night,325000,11.871424000000001,4500000,105.0,7.7,275,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4604,dogtooth,0,28.858238,110197,94.0,6.9,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,tupac resurrection,300000,1.314576,7808524,112.0,8.0,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4606,tumbleweeds,312000,1.505703,1281176,102.0,6.2,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,the prophecy,8,11.818333,16,98.0,6.4,138,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4608,when the cats away,0,1.410387,0,91.0,6.1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,pieces of april,300000,4.270596,0,81.0,6.4,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,the big swap,0,0.627763,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,old joy,300000,1.6732080000000003,0,73.0,6.3,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,wendy and lucy,200000,0.713906,0,80.0,6.4,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,3 backyards,0,0.17817,0,88.0,4.8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,pierrot le fou,300000,7.791898,0,110.0,7.6,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4615,sisters in law,0,0.025211,0,104.0,7.3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,ayurveda art of being,300000,0.055867999999999994,2074000,101.0,5.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,nothing but a man,0,0.008453,0,95.0,7.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,first love last rites,300000,0.374291,40542,94.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,fighting tommy riley,0,0.045429000000000004,0,0.0,5.3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,royal kill,0,1.088501,0,90.0,2.8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4621,the looking glass,0,0.062979,0,110.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,death race 2000,300000,6.473667,8000000,80.0,5.9,124,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4623,locker 13,0,1.905197,0,90.0,6.8,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
4624,midnight cabaret,0,0.001389,0,94.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4625,andersons cross,300000,0.006323,0,98.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4626,bizarre,0,0.583446,0,99.0,6.2,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4627,graduation day,0,1.452199,0,96.0,5.0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4628,some guy who kills people,300000,2.733725,0,97.0,5.7,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4629,compliance,0,8.942203,319285,90.0,6.3,221,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4630,chasing amy,250000,20.601482999999998,12021272,113.0,6.7,433,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4631,lovely  amazing,250000,1.45917,4186931,91.0,6.3,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4632,death calls,0,0.005883,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,better luck tomorrow,0,3.877036,0,101.0,6.5,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,the incredibly true adventure of two girls in love,0,1.70819,0,94.0,5.7,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4635,chuck  buck,0,0.812855,0,96.0,5.7,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,american desi,250000,0.126304,0,100.0,5.0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4637,amidst the devils wings,300000,0.018087,0,90.0,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,cube,250000,44.656151,501818,90.0,6.9,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4639,love and other catastrophes,0,0.619348,0,78.0,5.8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4640,i married a strange person,250,0.293649,203,72.0,7.5,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,november,0,5.7423589999999995,0,73.0,4.9,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4642,like crazy,250000,21.825564,3542353,90.0,6.4,381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4643,teeth and blood,0,0.055325,0,96.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4644,sugar town,0,0.375423,0,92.0,5.5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,the motel,0,0.120505,0,75.0,7.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,the canyons,250000,6.978907,56825,99.0,4.1,75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4647,on the outs,0,0.49322299999999997,0,86.0,5.9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,shotgun stories,0,5.251143,0,92.0,6.9,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4649,exam,0,20.265518,0,101.0,6.6,523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4650,the sticky fingers of time,250000,0.130169,0,90.0,4.8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4651,sunday school musical,0,0.46048999999999995,0,93.0,5.5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4652,rust,0,0.399491,0,94.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,ink,250000,5.217002,0,106.0,6.4,101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4654,the christmas bunny,250000,0.065103,0,96.0,5.7,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4655,butterfly,0,1.063615,0,107.0,5.0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,undivided,0,0.010607,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,the frozen,0,1.084387,0,0.0,4.2,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4658,horse camp,0,0.172299,0,108.0,5.5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4659,give me shelter,0,0.278981,0,90.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,the big parade,245000,0.785744,22000000,151.0,7.0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4661,little big top,0,0.0921,0,0.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,along the roadside,250,0.166655,0,118.0,7.7,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4663,bronson,230000,18.450613,2260712,92.0,6.9,733,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,western religion,0,0.58954,0,106.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4665,burn,225000,0.126676,111300,86.0,6.9,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4666,urbania,0,0.06515499999999999,0,103.0,5.2,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4667,the stewardesses,100000,1.183892,27000000,69.0,4.3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,the beast from 20000 fathoms,210000,2.043661,5000000,80.0,6.7,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4669,mad max,400000,33.142185,100000000,93.0,6.6,1213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4670,swingers,200000,13.971673999999998,4505922,94.0,6.8,253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4671,a fistful of dollars,200000,38.771062,14500000,99.0,7.6,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4672,she done him wrong,200000,0.6227520000000001,2200000,66.0,5.1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,short cut to nirvana kumbh mela,0,0.004998,0,85.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,the grace card,200000,0.616283,2295733,101.0,6.5,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,middle of nowhere,0,2.836537,0,101.0,6.6,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
